userId,movieId,rating,timestamp
1,3839,4.0,980731523
1,3917,4.0,980731601
1,3927,3.0,980731943
1,4037,3.0,980731357
1,4041,4.0,980730682
1,4043,3.0,980731380
1,4082,3.0,980730641
1,4085,4.0,980730641
1,4086,3.0,980730641
1,4105,5.0,980730605
1,4121,3.0,980730573
1,4126,3.0,980730573
1,4128,5.0,980730573
1,4132,3.0,980730539
1,5060,5.0,980732109
2,2,4.0,1091931556
2,32,3.0,1091931572
2,34,5.0,1091931000
2,50,4.0,1091931562
2,105,5.0,1091930815
2,153,4.0,1091931501
2,349,4.0,1091930918
2,364,5.0,1091931487
2,500,4.0,1091931517
2,552,3.0,1091931510
2,648,5.0,1091931468
2,736,3.0,1091931476
2,762,2.0,1091930791
2,858,4.0,1091931453
2,953,5.0,1091931458
2,1101,3.0,1091931402
2,1249,4.0,1091931076
2,1275,5.0,1091930862
2,1356,1.0,1091930923
2,1374,1.5,1091931391
2,1375,1.0,1091930848
2,1377,4.0,1091930810
2,1387,4.0,1091930938
2,1584,4.0,1091931441
2,1625,5.0,1091930838
2,1645,4.0,1091931752
2,1653,5.0,1091930696
2,1721,4.0,1091931347
2,1777,4.0,1091930874
2,1894,3.0,1091931766
2,1923,5.0,1091931368
2,1997,5.0,1091930858
2,2028,4.0,1091931323
2,2053,3.0,1091931038
2,2067,5.0,1091931730
2,2115,4.0,1091930961
2,2268,4.0,1091930686
2,2291,5.0,1091931374
2,2294,5.0,1091931027
2,2384,4.0,1091931706
2,2396,4.0,1091931328
2,2406,4.0,1091930752
2,2496,4.0,1091931677
2,2617,4.0,1091930739
2,2640,5.0,1091930710
2,2712,3.0,1091930663
2,2804,3.0,1091930780
2,3100,5.0,1091930976
2,3101,5.0,1091930833
2,3408,3.0,1091930724
2,3623,4.5,1091931361
2,3996,3.0,1091930933
2,5218,4.0,1091931545
2,5299,4.0,1091930995
2,7153,4.5,1091932766
3,3,4.0,901233027
3,5,4.0,901234813
3,7,4.0,901233027
3,17,4.0,901233027
3,34,5.0,901234495
3,39,4.0,901234813
3,45,3.0,901234813
3,46,3.0,901233027
3,48,1.0,901233284
3,110,5.0,901232920
3,224,3.0,901233502
3,236,5.0,901235150
3,260,5.0,901233123
3,261,5.0,901232635
3,265,4.0,901233123
3,266,5.0,901233700
3,289,3.0,901235058
3,339,5.0,901233423
3,356,5.0,901233230
3,364,5.0,901234208
3,367,2.0,901234983
3,377,5.0,901233375
3,417,4.0,901233671
3,440,4.0,901233337
3,497,5.0,901233076
3,500,5.0,901235086
3,588,5.0,901234208
3,594,5.0,901234208
3,595,5.0,901234243
3,597,4.0,901233565
3,605,3.0,901233565
3,708,4.0,901233027
3,830,5.0,901234983
3,838,3.0,901233375
3,898,4.0,901233337
3,899,5.0,901233076
3,900,4.0,901233230
3,901,5.0,901234290
3,914,5.0,901232721
3,915,5.0,901233192
3,916,5.0,901233076
3,918,5.0,901234243
3,920,5.0,901232862
3,928,5.0,901232558
3,934,5.0,901234764
3,938,5.0,901232816
3,955,5.0,901234566
3,1014,5.0,901235186
3,1022,5.0,901234244
3,1024,4.0,901234322
3,1028,5.0,901234208
3,1029,5.0,901234282
3,1031,3.0,901234322
3,1032,3.0,901234282
3,1035,5.0,901234208
3,1043,3.0,901233634
3,1059,1.0,901233423
3,1073,5.0,901235186
3,1196,3.0,901233192
3,1210,4.0,901233123
3,1230,5.0,901232593
3,1243,2.0,901234733
3,1247,5.0,901233123
3,1282,3.0,901234282
3,1285,3.0,901234635
3,1296,5.0,901233461
3,1297,4.0,901234891
3,1307,5.0,901233461
3,1380,5.0,901233600
3,1381,2.0,901234410
3,1441,4.0,901233502
3,1457,4.0,901233600
3,1485,2.0,901235150
3,1487,5.0,901234243
3,1569,4.0,901233502
3,1639,3.0,901233284
3,1721,3.0,901233076
3,1747,3.0,901234598
3,1777,5.0,901233634
3,1835,4.0,901232346
3,1947,5.0,901233337
3,1951,3.0,901234384
3,1968,5.0,901232774
3,2014,4.0,901234690
3,2017,5.0,901234410
3,2038,3.0,901234891
3,2049,5.0,901234384
3,2052,3.0,901234850
3,2054,3.0,901234635
3,2080,4.0,901234384
3,2081,4.0,901233529
3,2084,2.0,901234384
3,2087,3.0,901234322
3,2096,4.0,901234384
3,2102,3.0,901234244
4,39,3.5,1078690634
4,45,3.0,1078688868
4,48,2.0,1078688822
4,62,4.5,1078690606
4,105,2.0,1078688881
4,163,4.0,1078690274
4,180,4.0,1078690795
4,316,3.5,1078690627
4,318,5.0,1078690343
4,345,3.5,1078688875
4,348,3.5,1078688885
4,413,2.0,1078690785
4,441,3.0,1078690788
4,588,3.0,1078689818
4,589,3.5,1078689809
4,590,3.5,1078690559
4,596,2.5,1078688855
4,750,4.0,1078690611
4,780,4.0,1078689824
4,782,1.5,1078690778
4,783,3.5,1078688897
4,785,2.5,1078688847
4,908,4.0,1078690621
4,920,4.5,1078690631
4,1036,4.0,1078690623
4,1197,5.0,1078690320
4,1210,5.0,1078689846
4,1246,5.0,1078690553
4,1268,4.0,1078690769
4,1270,3.5,1078690585
4,1285,4.0,1078690763
4,1288,3.5,1078690573
4,1372,3.5,1078688902
4,1499,2.0,1078690733
4,1527,4.5,1078690581
4,1573,2.0,1078690588
4,1644,2.0,1078690405
4,1678,4.0,1078690724
4,1961,3.5,1078690567
4,2003,4.0,1078690742
4,2080,4.0,1078690747
4,2100,3.0,1078688859
4,2124,3.5,1078690711
4,2268,2.5,1078689813
4,2302,4.0,1078689802
4,2395,3.5,1078690564
4,2409,2.5,1078690716
4,2455,2.5,1078690703
4,2529,2.5,1078690596
4,2571,4.5,1078690095
4,2617,2.0,1078688814
4,2640,3.0,1078690601
4,2683,3.5,1078689829
4,2709,4.5,1078690877
4,2804,4.5,1078688838
4,2858,3.5,1078689836
4,2985,3.5,1078689850
4,2997,1.5,1078690078
4,3147,4.5,1078690003
4,3160,4.0,1078690667
4,3328,5.0,1078690358
4,3398,5.0,1078690890
4,3408,4.0,1078689872
4,3481,3.0,1078688843
4,3503,1.0,1078690867
4,3527,3.0,1078690673
4,3897,2.5,1078688801
4,3949,0.5,1078689949
4,4008,1.5,1078690419
4,4014,4.5,1078690655
4,4022,2.5,1078688891
4,4148,3.0,1078690680
4,4306,5.0,1078689341
4,4487,3.5,1078690841
4,4621,3.0,1078690833
4,4643,2.5,1078690645
4,4703,4.5,1078690824
4,4973,5.0,1078689961
4,4993,5.0,1078690152
4,5014,4.0,1078690846
4,5060,3.5,1078689861
4,5446,4.0,1078690809
4,5952,5.0,1078690158
4,6250,1.0,1078690257
4,6365,2.5,1078690099
4,6565,4.0,1078690230
4,6711,3.5,1078690059
4,6863,4.5,1078691013
4,6942,4.0,1078690048
4,7147,2.5,1078690943
4,7153,5.0,1078690154
4,7293,4.5,1078690963
4,7324,3.0,1078690027
5,50,4.5,1230545117
5,318,3.5,1230545057
5,613,4.0,1230543957
5,839,1.0,1230544620
5,858,4.5,1230545060
5,915,3.5,1230544549
5,916,3.0,1230550222
5,1416,2.5,1230544521
5,2565,3.5,1230544509
5,2594,4.5,1230550172
5,2719,3.5,1230544516
5,2775,4.5,1230544799
5,2858,1.5,1230550100
5,2959,4.0,1230550119
5,3513,1.5,1230544583
5,3744,1.5,1230544598
5,4448,2.0,1230544570
5,4546,2.5,1230682558
5,4902,5.0,1230544490
5,5015,2.5,1230544561
5,5364,5.0,1230544240
5,5570,5.0,1230682802
5,6283,2.0,1230544587
5,8781,0.5,1230544622
5,27744,5.0,1230544485
5,27831,4.0,1230544828
5,31878,3.0,1230682787
5,45720,4.0,1230545003
5,48385,2.5,1230544541
5,51662,3.0,1230544933
5,59725,2.5,1230544980
5,60069,4.0,1230544505
6,356,3.5,1422029323
6,364,4.0,1422029439
6,1721,4.0,1422029345
6,2762,3.5,1422029308
6,4306,3.5,1422029320
6,4310,3.5,1422029501
6,4886,4.0,1422029555
6,7153,4.0,1421881061
6,7293,2.5,1422029384
6,8961,4.0,1422029482
6,45499,3.5,1422029452
6,58559,4.0,1421881055
6,59315,4.0,1422029315
6,60684,0.5,1422029272
6,63992,3.5,1422029338
6,68319,3.5,1422029568
6,69406,3.5,1422029407
6,72641,3.5,1422029333
6,72998,4.0,1422029288
6,73321,3.5,1421881372
6,74458,4.0,1422029616
6,74530,4.0,1421881569
6,74580,3.5,1421882107
6,74698,2.5,1421881987
6,75805,3.5,1421881630
6,78264,3.5,1421881967
6,78637,3.5,1421881517
6,78772,3.5,1421881466
6,78893,4.0,1421881571
6,79132,4.5,1422029630
6,79139,3.5,1421881534
6,80549,3.5,1421881380
6,80615,4.0,1421881725
6,81417,0.5,1421881705
6,81564,3.5,1421881393
6,82169,3.0,1421881582
6,82461,2.5,1421881382
6,83132,3.5,1421881605
6,84637,4.0,1421881907
6,85056,4.5,1421881552
6,85261,4.0,1421882310
6,85367,3.5,1421881654
6,85397,2.5,1421881736
6,87430,3.5,1421881488
6,87876,1.0,1421881647
6,88125,3.5,1422029474
6,88405,3.5,1421881518
6,88785,3.0,1421881765
6,89480,2.5,1421882182
6,89745,4.0,1422029318
6,90057,4.0,1421881672
6,90249,3.0,1421881565
6,90405,4.0,1421881444
6,90531,3.5,1421881578
6,90647,3.0,1421881580
6,90746,3.5,1421881419
6,90866,2.0,1421881390
6,90890,3.0,1421882016
6,91529,4.0,1422029351
6,91978,3.0,1421881843
6,92264,3.5,1421882172
6,92422,1.0,1421881774
6,92507,3.5,1421881634
6,93242,3.5,1421882275
6,93272,4.0,1421881912
6,93326,4.0,1421881789
6,93982,2.5,1421882030
6,94015,1.5,1421881964
6,94323,3.5,1421882636
6,95067,3.0,1421882333
6,95105,3.5,1421881864
6,95449,4.0,1421881839
6,95543,3.5,1421881866
6,95720,2.0,1421881933
6,96655,3.5,1421881678
6,96964,3.5,1421882400
6,97462,3.5,1421882963
6,97752,1.5,1421881401
6,97913,3.5,1421881403
6,97938,3.5,1421881363
6,98203,3.5,1421881778
6,98243,5.0,1421881786
6,98400,3.5,1421882964
6,99145,4.0,1421881822
6,99787,0.5,1421882861
6,99813,4.0,1421881694
6,100302,4.0,1421882059
6,100390,3.0,1421881942
6,101142,4.0,1421881880
6,101360,3.5,1421882083
6,101577,3.5,1421882118
6,102125,3.5,1421881369
6,102407,3.5,1421881556
6,102481,3.5,1421881811
6,102720,4.5,1421882041
6,102903,4.0,1421881483
6,103042,3.0,1421881424
6,103141,4.0,1421881508
6,103253,3.5,1421881470
6,103335,4.5,1421881506
6,103372,3.5,1421881758
6,103384,3.0,1421881752
6,104211,3.5,1421881629
6,104274,3.0,1421882660
6,104312,3.5,1421882224
6,104841,3.0,1422031161
6,105468,3.5,1421882174
6,105504,3.5,1421881430
6,105653,3.0,1421881882
6,105844,3.5,1421881447
6,105954,3.0,1421881971
6,106002,3.5,1421881546
6,106072,3.5,1422030927
6,106487,3.5,1421881386
6,106540,3.0,1422030887
6,106696,4.5,1421881428
6,106782,3.5,1421881367
6,106918,3.0,1421881522
6,107436,4.0,1422030996
6,108190,3.5,1422030505
6,108945,1.5,1421881163
6,109673,3.5,1422030558
6,109846,3.0,1422030551
6,109864,2.5,1422030527
6,110553,2.5,1422030408
6,110771,4.0,1422029687
6,110773,0.5,1422030451
6,111113,2.5,1421881153
6,111249,3.5,1422030416
6,111360,2.5,1421881157
6,111362,4.0,1421881102
6,111375,3.5,1422030410
6,111617,3.5,1422030330
6,111659,4.0,1422030321
6,111759,3.5,1421881100
6,112006,4.0,1421882807
6,112091,4.0,1422031128
6,112138,3.0,1421881129
6,112175,3.5,1421881109
6,112303,2.5,1422030286
6,112556,3.5,1421881077
6,112623,3.5,1421881121
6,112852,3.5,1421881082
6,113071,2.0,1422030269
6,113103,2.0,1422030225
6,113348,1.0,1421881167
6,113453,2.0,1422030195
6,113604,2.0,1422030165
6,114180,3.5,1422030112
6,114182,3.5,1422030109
6,114552,1.5,1422030058
6,114795,4.0,1422030048
6,114935,2.0,1421881114
6,115170,5.0,1422029601
6,115569,1.5,1421881078
6,115617,4.5,1421881099
6,115664,2.5,1422030018
6,115680,1.5,1421881273
6,116397,2.5,1421881329
6,116797,3.5,1422029971
6,117590,1.5,1422029951
6,117851,2.5,1421881289
6,118696,2.5,1422029920
6,118760,3.5,1422030115
6,118997,0.5,1421881237
6,119141,0.5,1421881244
6,119948,2.5,1421881248
6,120825,1.5,1421881226
7,1,5.0,835583333
7,2,4.0,834624766
7,10,4.0,834624148
7,11,5.0,834624725
7,16,3.0,834718430
7,21,3.0,834624340
7,22,4.0,834625510
7,23,4.0,834625929
7,27,5.0,838338627
7,34,3.0,834624340
7,39,4.0,834624409
7,44,4.0,834625243
7,47,5.0,834624340
7,48,3.0,834625280
7,74,5.0,834719883
7,79,5.0,835584274
7,93,4.0,834627402
7,95,5.0,835583492
7,110,5.0,834624283
7,112,4.0,838336588
7,119,3.0,838359157
7,122,4.0,834625929
7,126,3.0,834719985
7,135,4.0,834627531
7,150,4.0,838335130
7,153,4.0,834624077
7,158,3.0,834625243
7,160,4.0,834624409
7,165,3.0,834624076
7,170,4.0,834625876
7,172,4.0,834624812
7,173,4.0,834624453
7,174,4.0,834626179
7,185,4.0,834624187
7,186,4.0,835583492
7,191,4.0,838337480
7,196,4.0,834624725
7,204,3.0,834624766
7,208,3.0,834624187
7,227,3.0,834625468
7,230,4.0,834625611
7,231,4.0,834624111
7,236,4.0,834624688
7,237,4.0,834625468
7,249,4.0,834625876
7,261,4.0,834624812
7,266,3.0,834624368
7,277,4.0,834625403
7,282,5.0,834624453
7,289,3.0,834626063
7,292,4.0,834624148
7,293,4.0,835583492
7,296,4.0,834624036
7,315,4.0,834624454
7,316,4.0,834624110
7,317,4.0,834624340
7,319,5.0,834625900
7,328,4.0,834626146
7,329,3.0,834624111
7,339,5.0,834624148
7,342,3.0,834625670
7,343,3.0,834628008
7,344,4.0,834624076
7,349,3.0,834624076
7,350,4.0,834625280
7,351,1.0,835583888
7,353,4.0,834625611
7,355,3.0,834625757
7,356,3.0,835583431
7,357,5.0,834625569
7,361,3.0,834627928
7,362,5.0,834626179
7,364,5.0,834624453
7,367,3.0,834624688
7,368,4.0,834626063
7,370,4.0,834626146
7,374,3.0,834627959
7,377,4.0,834625432
7,380,4.0,834624036
7,381,4.0,834625611
7,383,3.0,834718850
7,410,5.0,834624283
7,415,3.0,834627379
7,416,4.0,834627379
7,419,4.0,834627743
7,433,4.0,834719833
7,434,4.0,834624148
7,440,4.0,834625243
7,442,3.0,834718386
7,445,4.0,834720261
7,454,4.0,834624454
7,457,4.0,834624283
7,460,3.0,834720387
7,464,3.0,835597134
7,466,4.0,834627127
7,468,5.0,834625510
7,471,4.0,838336329
7,475,5.0,834627531
7,480,4.0,834625280
7,485,4.0,834626146
7,491,3.0,834718610
7,494,4.0,834625876
7,500,4.0,834625569
7,509,4.0,834625365
7,516,4.0,834719833
7,520,4.0,834627342
7,527,5.0,834625569
7,539,4.0,834625640
7,540,3.0,834719111
7,542,4.0,834719800
7,544,3.0,834719883
7,548,3.0,834719719
7,586,3.0,834625730
7,587,3.0,834625670
7,588,5.0,834624076
7,589,4.0,834625403
7,590,3.0,834624036
7,592,4.0,834624035
7,593,4.0,834624283
7,594,4.0,834627157
7,595,4.0,834624111
7,597,3.0,834625670
7,616,5.0,834626018
7,667,3.0,834627959
8,6,5.0,964736358
8,10,4.0,966029351
8,11,4.0,964736626
8,36,4.0,964736358
8,40,4.0,964736190
8,110,5.0,966029278
8,150,4.0,964736308
8,165,4.0,966029440
8,230,3.0,966029633
8,260,5.0,964735903
8,272,4.0,964737272
8,345,2.0,964737272
8,349,4.0,964736527
8,377,4.0,964736568
8,380,3.0,964737229
8,457,5.0,966029278
8,474,4.0,964736705
8,480,4.0,964736432
8,527,5.0,964735839
8,529,3.0,964736258
8,539,3.0,964737323
8,541,4.0,964735903
8,589,4.0,964737111
8,593,5.0,964735903
8,608,4.0,964735952
8,733,4.0,966029591
8,736,4.0,966029440
8,780,4.0,966029351
8,897,4.0,964736568
8,920,5.0,964735574
8,1035,5.0,964736102
8,1036,4.0,964736308
8,1088,2.0,964737272
8,1089,1.0,964736626
8,1090,4.0,964736258
8,1092,4.0,966029591
8,1131,3.0,964736308
8,1132,4.0,964736144
8,1172,4.0,964736476
8,1183,5.0,964736432
8,1186,4.0,964736705
8,1198,5.0,964735903
8,1200,4.0,964736705
8,1210,5.0,964736476
8,1213,3.0,964735839
8,1225,5.0,964735839
8,1246,5.0,964736843
8,1259,4.0,964736102
8,1263,4.0,964736476
8,1270,4.0,964736001
8,1272,4.0,964735952
8,1293,5.0,964736001
8,1296,3.0,964736102
8,1299,5.0,964735839
8,1302,4.0,964736432
8,1370,4.0,964737367
8,1377,2.0,966029351
8,1393,4.0,964736705
8,1408,3.0,964736626
8,1411,5.0,964735603
8,1438,2.0,966029440
8,1459,4.0,966029541
8,1518,5.0,966029351
8,1527,3.0,966029440
8,1552,4.0,964737323
8,1573,5.0,966029278
8,1580,4.0,964737111
8,1597,4.0,966029278
8,1608,5.0,966029351
8,1610,4.0,964737323
8,1616,4.0,966029591
8,1617,5.0,964735952
8,1645,3.0,966029633
8,1674,5.0,964735952
8,1682,4.0,964736752
8,1687,5.0,966029278
8,1693,3.0,964736144
8,1721,4.0,964735574
8,1722,4.0,966029351
8,1747,4.0,964737323
8,1876,3.0,966029440
8,1909,5.0,964737323
8,1957,5.0,964736001
8,1960,4.0,964736190
8,1961,4.0,964735952
8,1968,4.0,964737229
8,2000,4.0,964736752
8,2002,4.0,964735574
8,2020,4.0,964736001
8,2021,4.0,964735782
8,2058,4.0,966029278
8,2150,4.0,964736795
8,2278,4.0,964736527
8,2302,4.0,964736706
8,2352,4.0,964736752
8,2353,5.0,964737323
8,2396,4.0,964736258
8,2427,3.0,966029278
8,2467,5.0,964736843
8,2529,4.0,964736432
8,2571,5.0,964736706
8,2628,4.0,966029278
8,2728,4.0,964735839
8,2762,3.0,966029541
8,2763,4.0,966029351
8,2797,4.0,964736358
8,2858,4.0,964735903
8,2916,2.0,964736626
8,2918,4.0,964736626
8,2944,5.0,964737184
8,2947,4.0,964736258
8,2948,4.0,964736190
8,2949,4.0,964736308
8,2952,4.0,966029541
8,2959,2.0,964736527
8,2997,2.0,964735574
8,3072,2.0,964736050
8,3176,5.0,966029541
8,3198,4.0,964737184
8,3246,5.0,964735839
8,3252,3.0,964737272
8,3256,4.0,964737229
8,3418,4.0,964737184
8,3498,5.0,964736050
8,3527,4.0,964736432
8,3702,4.0,964737111
8,3703,3.0,964736102
8,3723,4.0,964736795
8,3733,4.0,964736626
9,3,3.0,844674517
9,4,3.0,844674667
9,6,3.0,844674216
9,7,3.0,844674480
9,10,4.0,844673922
9,11,4.0,844674056
9,14,4.0,844674667
9,21,5.0,844673993
9,22,3.0,844674269
9,25,4.0,844674234
9,35,3.0,844674741
9,36,3.0,844674216
9,47,3.0,844673945
9,52,4.0,844674676
9,62,5.0,844674173
9,105,3.0,844674234
9,110,5.0,844673922
9,132,3.0,844674618
9,140,3.0,844674867
9,141,4.0,844674113
9,144,4.0,844674584
9,150,4.0,844673780
9,151,5.0,844674132
9,154,3.0,844674858
9,161,4.0,844673900
9,168,4.0,844674152
9,185,3.0,844673900
9,193,2.0,844674216
9,194,4.0,844674667
9,196,3.0,844674132
9,203,3.0,844674328
9,222,3.0,844674461
9,224,4.0,844674234
9,230,3.0,844674328
9,235,2.0,844674113
9,236,3.0,844674074
9,237,4.0,844674252
9,246,3.0,844674328
9,249,4.0,844674571
9,266,4.0,844674036
9,272,4.0,844674269
9,277,4.0,844674291
9,282,3.0,844674074
9,292,3.0,844673900
9,299,4.0,844674814
9,300,5.0,844673970
9,303,3.0,844674403
9,305,3.0,844674532
9,314,4.0,844674618
9,316,3.0,844673868
9,318,5.0,844673868
9,329,4.0,844673845
9,339,4.0,844673900
9,342,2.0,844674366
9,348,4.0,844674346
9,349,4.0,844673845
9,350,5.0,844674056
9,355,3.0,844674291
9,356,3.0,844673868
9,357,5.0,844674036
9,368,4.0,844674173
9,371,3.0,844674420
9,376,4.0,844674437
9,377,3.0,844673945
9,378,3.0,844674832
9,380,3.0,844673780
9,381,4.0,844674437
9,383,4.0,844674584
9,412,3.0,844674706
9,417,4.0,844674602
9,432,3.0,844674056
9,440,3.0,844674036
9,444,3.0,844674741
9,446,3.0,844674846
9,454,5.0,844673922
9,455,3.0,844674381
9,457,4.0,844673845
9,468,4.0,844674346
9,471,3.0,844674437
9,474,4.0,844674093
9,475,5.0,844674403
9,480,3.0,844673868
9,485,3.0,844674216
9,491,4.0,844674403
9,497,3.0,844674291
9,500,3.0,844673970
9,505,3.0,844674774
9,508,5.0,844674132
9,509,5.0,844674093
9,520,3.0,844674310
9,524,4.0,844674696
9,527,5.0,844674011
9,529,3.0,844674461
9,534,3.0,844674667
9,539,5.0,844674011
9,540,3.0,844674403
9,552,4.0,844674328
9,553,3.0,844674093
9,586,3.0,844673993
9,587,5.0,844673970
9,590,5.0,844673778
9,592,3.0,844673777
9,593,4.0,844673820
9,594,3.0,844674311
9,597,4.0,844673993
9,647,4.0,844674774
9,648,3.0,844674173
9,653,3.0,844674602
9,780,4.0,844674234
9,805,3.0,844674756
9,830,3.0,844675007
9,852,4.0,844674889
9,1035,4.0,844674803
9,1036,3.0,844674643
9,1078,4.0,844675099
9,1081,4.0,844674986
9,1084,5.0,844674920
9,1087,3.0,844675201
9,1088,3.0,844675045
9,1090,3.0,844675067
9,1094,4.0,844675099
9,1095,3.0,844675193
9,1096,5.0,844675174
9,1097,4.0,844674930
9,1101,4.0,844674938
9,1124,5.0,844675252
9,1125,3.0,844675270
9,1135,3.0,844675243
10,1,4.0,1113487849
10,45,4.5,1113486392
10,47,3.5,1113488192
10,50,5.0,1113487356
10,110,3.5,1113488399
10,163,4.0,1113486158
10,199,1.5,1113488966
10,215,4.0,1113487001
10,223,5.0,1113488674
10,246,3.5,1113486193
10,249,2.5,1113486740
10,260,2.5,1113487625
10,265,4.0,1113486676
10,272,4.0,1113486765
10,293,4.0,1113487896
10,296,4.0,1113487658
10,300,4.5,1113488441
10,318,3.5,1113487376
10,353,2.0,1113488946
10,357,3.5,1113486823
10,370,3.0,1113486121
10,454,3.5,1113486318
10,471,3.5,1113486228
10,508,2.0,1113486982
10,527,4.0,1113487594
10,535,4.5,1113486883
10,541,4.0,1113487907
